,abierta_comentarios,autor,cuerpo,fecha,seccion,titulo,url
0,True,Ernesto Mattos,"La crisis del 2008 significó un quiebre en el capitalismo, donde las variables macroeconómicas suponían una recuperación lenta y una creación de empleo aún más lenta. Si bien el crecimiento fue lento, la recuperación del empleo se hizo con mayor flexibilización, cayendo en la vieja teoría neoclásica de ""acomodar la oferta que genera puestos de trabajo"", en el que otra vez el trabajo es ""flexible"" y el capital es ""fijo"". Lo paradigmático de este periodo 2008-2018 se observa en términos de la medición de la riqueza, que se incrementó en el mundo, y donde los espacios económicos como la Unión Europea, China y Estados Unidos fueron los que más contribuyeron a dicho incremento, según el Credit Suisse en su informe ""Global Wealth Report 2018"". La riqueza continuó creciendo a un ritmo moderado en 2018, reflejando en parte los continuos aumentos en los mercados de valores, pero debido más aumentos en activos no financieros. Según el informe, las ""cifras revisadas sugieren que China superó a Japón con respecto al número de individuos con un patrimonio neto ultraalto (UHNW, por sus siglas en inglés) en 2009, la riqueza total en 2011 y el número de millonarios en 2014"". El avance de China muestra una disputa que se expresa en la actual tensión comercial. En el caso de los Estados Unidos ""Riqueza total y riqueza por los adultos en los Estados Unidos han crecido cada año desde 2008, incluso cuando la riqueza global total sufrió un retroceso en 2014 y 2015. Los Estados Unidos representaron el 40% de todos los incrementos a la riqueza mundial desde 2008, y el 58% de la subida desde 2013 Si bien no se desea poner en duda el ""Efecto Trump"" en los mercados financieros, parece inevitable que el hechizo ininterrumpido del aumento de la riqueza en los Estados Unidos llegue a su fin en algún momento"".  Entre 2018 y 2017 la riqueza creció un 4,6%. Ese incremento se explicó más por los activos no financieros que los financieros, mientras el primero creció un 6,2%, el segundo lo hizo en un 3,8%. El endeudamiento de los hogares también creció un 7,1% superando a los que experimentaron los activos financieros y no financieros. La tasa de endeudamiento de los hogares se incrementó en todas las regiones, excepto en África, y logro un crecimiento de dos dígitos en China e India. Si bien la tasa de crecimiento de la riqueza fue más baja que en 2017, este  4,6% fue más alto que el promedio 2008-2018. El crecimiento de los activos no financieros en los últimos 12 meses ha generado un gran impulso en todas las regiones excepto en América del Norte, el 75% del aumento en China y Europa y el resto en la India. DISTRIBUCIÓN DE LA RIQUEZA EN EL SIGLO 21 Proporción de adultos por su nivel de riqueza (%) No obstante, cabe señalar que si bien la riqueza generada por Estados Unidos, China y Europa fue superior a otros periodos, la contra cara es la perdida de riqueza en África, India y América Latina, señala el informe, producto –en el caso latinoamericano- de los problemas económicos en Argentina y Brasil. La pérdida de riqueza entre 2018 y 2017 fue de 415.000 millones de dólares. En el caso puntual de la Argentina y Brasil, las perdidas en riqueza fueron de USD 130.000 millones y USD 380.000 millones, respectivamente. Por la influencia de las grandes depreciaciones de las monedas y la caída de las acciones, en el caso de la Argentina y Turquía fue de más del 20%, entre las más altas de los países periféricos. Un tercer punto, es que parte de la riqueza está concentrada en vivienda: en el resto del mundo los precios de la vivienda no bajaron más del 10%, o aumentaron más del 12%, excepto en Argentina, donde aumento más del 29 por ciento. En términos de distribución de la riqueza el predomino es claro: América del Norte y Europa juntas representan el 60% de la riqueza total del hogar, pero solo contienen el 17% de la población adulta mundial. ¿Cuánto afecto la crisis del 2008 en esta riqueza distribuida en el mundo? En nada, se concentró aún más. Entre 2000 y 2008, las participaciones del 1% superior y el 10% superior en riqueza mundial cayeron significativamente: la proporción del percentil superior, por ejemplo, disminuyó del 47% al 43%. Sin embargo, la tendencia se invirtió después de la crisis financiera. La participación del 10% superior fue poco afectada. Pero en 2016, la proporción del 1% superior volvió a subir por encima del nivel que estimamos para 2000. La tendencia en el 1% superior de la pirámide de riqueza global refleja en parte la tendencia en la proporción de los activos en la cartera de hogares, que cayeron durante 2000–08 y luego comenzaron a aumentar después de la crisis financiera mundial. Esta dinámica aumentó la riqueza de muchos de los países más ricos y de muchas de las personas más ricas. Los datos para América del Sur muestran que la mayor cantidad de adultos con riqueza mayor a USD 50 millones son unos 1.889 en 2018. Los adultos con riqueza mayor a USD 50 millones que perdieron ese lugar, comparado con 2017, contabilizaron 374 (Brasil); 66 (Perú); y 53 (Argentina) entre los tres principales de la región. En un mundo más concentrado en entre los principales espacios económicos la transferencia de riqueza también pasa de una región a otra, donde los principales perdedores son Latinoamérica y la India. La crisis económica y financiera del 2008 no fue una crisis sino la profundización de la desigualdad de la riqueza a nivel global. El predominio del capitalismo en fase financiera redujo parte de la economía real, pero ésta mantiene su participación y forma de acumulación. Con enfrentamiento de aranceles en últimos años, la etapa 1973-2018 se caracteriza por el regreso del pensamiento neoclásico, de la mano del monetarismo. Pero es volver a principios del siglo XX. Por ello retomamos la crítica de John Maynard Keynes de 1926, en ""El final del Laissez-Faire"" sobre el libre comercio, el darwinismo económico y el individualismo, en el que anticipó lo que vino después: la crisis de 1929. Lo que muestra los datos para 2023 es que la tendencia a la concentración de la riqueza va a continuar su sendero positivo. (*) El autor es Economista (UBA), e investigador de la Facultad de Ciencias Económicas (UBA), del Centro de Estudios Económicos y Sociales Scalabrini Ortiz (C.E.S.O.) y del Centro Cultural de de la Cooperación Floreal Gorini",22/10/18,economia,Crisis económica y financiera: la riqueza se transfiere del sur al norte,https://www.infobae.com/economia/2018/10/22/crisis-economica-y-financiera-la-riqueza-se-transfiere-del-sur-al-norte/
1,True,,"La cotización del dólar operó con una baja de 11 centavos (-0,3%) en el promedio de bancos del microcentro porteño, a $37,42 para la venta. En el mercado mayorista se transó al cierre a $36,46, unos ocho centavos por debajo de los valores del viernes. El monto operado en el segmento de contado (spot) fue de unos USD 413,6 millones, mientras que en futuros se negociaron USD 769,3 millones en ROFEX y tan solo USD 2 millones en el Mercado Abierto Electrónico (MAE). Los contratos de dólar futuro (en pesos atados al tipo de cambio) para diciembre de 2018 finalizaron a 39,85 pesos. Con tasas de interés ofrecidas por el Banco Central por encima del 70% anual, desde finales de septiembre, cuando se registraron precios máximos históricos de cierre tanto en el segmento minorista como el mayorista, la divisa de EEUU acumuló un retroceso de 11,6 por ciento. El Banco Central efectuó en el día una subasta Letras de Liquidez (LELIQ) a 7 días por $12.410 millones, con una tasa promedio de corte de 71,729% anual, y una tasa máxima adjudicada de 72,01 por ciento. En una operación similar el viernes, la autoridad monetaria reconoció un corte promedio del 72,881%, es decir 1,15 punto porcentual más. La autoridad monetaria lleva absorbidos a través de este instrumento unos $184.740 millones en el transcurso de octubre.",22/10/18,economia,"El dólar operó en baja, sin horizonte de fuerte reducción de tasas",https://www.infobae.com/economia/2018/10/22/el-precio-del-dolar-abrio-la-semana-estable-en-el-banco-nacion/
2,True,,"La petrolera Compañía General de Combustibles (CGC), del empresario Eduardo Eurnekian, obtuvo autorización para exportar gas natural a Chile. A través de una resolución publicada este lunes en el Boletín Oficial, se le otorgó el permiso por un máximo de 1,3 millones metros cúbicos por día hasta mayo de 2019. ""Esta será la primera exportación de gas desde la cuenca neuquina, y junto con la producción récord del mes pasado de Vaca Muerta la Argentina comienza a recuperar el autoabastecimiento perdido en los últimos años"", señalaron desde el Ministerio de Hacienda y detallaron que la producción de gas se incrementó un 200 por ciento en tres años. ""En sólo tres años de gestión, estamos transformando la energía del país pensando a largo plazo, en el futuro. Tenemos una de las reservas más grandes en gas y petróleo no convencionales que aseguran energía para 365 años"", explicó Javier Iguacel, secretario de Energía, a través de un comunicado. Es la segunda autorización que otorga el Ministerio de Hacienda y según detallaron tienen pendientes otros seis pedidos de exportación de diferentes empresas. Además, recientemente se anunció que se retirará el último buque regasificador del Puerto de Bahía Blanca. Este año, luego de más de una década, la Argentina volvió a exportar gas natural a Chile. Las exportaciones se habían suspendido en 2007, cuando se cortó el suministro hacia el país vecino por un déficit en el mercado interno. Ahora, las estimaciones preliminares para las exportaciones son de hasta 10 millones de metros cúbicos por día durante 2019 y hasta 30 millones de metros cúbicos por día en 2022. Las exportaciones de CGC tienen como destino la empresa chilena Colbún y el gas exportado —propio y de terceros— tiene como origen la cuenca neuquina y la cuenta austral. Las entregas, según se aclara en la resolución, quedarán condicionadas a que se encuentre asegurado el abastecimiento de la demanda interna. La empresa tiene un plazo de 45 días a partir de este lunes para efectivizar la primera exportación comercial de gas natural.",22/10/18,economia,"Autorizan a la petrolera CGC, de Eduardo Eurnekian, a exportar gas a Chile",https://www.infobae.com/economia/2018/10/22/autorizan-a-la-petrolera-cgc-de-eduardo-eurnekian-a-exportar-gas-a-chile/
3,True,,"El ministro de Hacienda, Nicolás Dujovne, expresó este lunes que el Gobierno decidió ""acelerar nuestro proceso de baja del déficit"" y que para ello apeló a un incremento transitorio de los impuestos hasta diciembre de 2020. ""Estamos satisfechos de haber logrado nuestro objetivo de proteger a los argentinos. Por supuesto que nos hubiera gustado hacerlo sin tener que recurrir a un aumento transitorio de los impuestos"", confió, tal como ocurrió con el cobro de derechos a las operaciones de comercio exterior. El funcionario defendió la aplicación de la suba de impuestos, como retenciones y Bienes Personales, para ""garantizar la estabilidad financiera de los argentinos y proteger a la sociedad en su conjunto"". Consultado sobre la presión impositiva que implica la aceleración del ajuste fiscal, Dujovne reiteró que imponer retenciones a las exportaciones ""fue una decisión difícil porque es un impuesto distorsivo"", pero subrayó que es una medida ""transitoria, necesaria para proteger a los argentinos"". En este punto, Dujovne destacó que pronto ""vamos a ir viendo estabilización monetaria y desaceleración de la inflación, y en los próximos meses es probable que Argentina ingrese en una etapa de superávit comercial. Les garantizamos a los argentinos que no habrá una nueva crisis"". Entre otros puntos, el ministro de Hacienda anunció que el déficit fiscal de septiembre cayó un 27,1% en la comparación con el mismo mes del año pasado. En septiembre los recursos crecieron a un ritmo del 36,6% anual mientras que los gastos del Estado se expandieron 26,5%, ""muy por debajo de la tasa anual de inflación del mes, cercana al 40%"", dijo Dujovne. ""El resultado primario es 27% inferior en términos nominales"", dijo el funcionario en una conferencia de prensa acompañado por el secretario de Política Económica, Miguel Braun, y el secretario de Hacienda, Rodrigo Pena. SEGUÍ LEYENDO: Hacienda acumuló en septiembre 7 trimestres consecutivos con baja del déficit fiscal primario real",22/10/18,economia,"Dujovne: ""Garantizamos a los argentinos que no vamos a tener una nueva crisis""",https://www.infobae.com/economia/2018/10/22/dujovne-garantizamos-a-los-argentinos-que-no-vamos-a-tener-una-nueva-crisis/
4,True,Daniel Sticco,"La cuarta semana de octubre, que cuenta con una agenda intensa para los funcionarios de Hacienda –el miércoles esperan contar con Dictamen de Comisión en Diputados para el tratamiento del exigente Presupuesto 2019; y el viernes se reúne el directorio del FMI para aprobar el Acuerdo II con la Argentina y habilitar el segundo y tercer desembolso juntos, por unos USD 13.400 millones para fortalecer las arcas del Tesoro argentino– comenzó de la mejor manera: el anuncio de un nuevo sobrecumplimiento de las metas fiscales trimestrales, por séptima vez consecutiva. El ministro de Hacienda, Nicolás Dujovne, junto a su secretario del área, Rodrigo Pena, y el secretario de Política Económica, Miguel Braun, presentaron los números de la ejecución presupuestaria correspondiente a septiembre, el tercer trimestre y el acumulado del ejercicio, con sendas disminuciones de la brecha negativa entre recursos totales y gastos antes del pago de intereses, pese al cambio del escenario internacional y local que derivó en recesión y más inflación. Destacó el ministro que había empezado el año con una meta de déficit primario de 3,2% del PBI y se bajó a 2,7% ahora. Los recursos crecieron en septiembre 36,6 y los gastos primarios, con lo que el resultado primario se redujo 27,1% nominal. Por el contrario, el pago de intereses de la deuda pública se elevó 66,5%, y provocó que el resultado financiero total se incrementara 9,1%, pero disminuyó 22,3% en valores reales. Y en el acumulado de 9 meses el déficit primario se redujo a 1,1% del PBI, bajó 1% del PBI respecto del observado en similar tramo del año anterior; mientras que el recorte del desequilibrio financiero se atenuó a 0,7% del PBI, porque la cuenta de intereses se incrementó en 0,3 puntos del producto. ""Llevamos 15 meses consecutivos con los ingresos creciendo más que los gastos y esa tendencia se va a mantener, mientras que del gasto ya se ha logrado volver a los niveles de 2012"", resaltó el ministro. El sobrecumplimiento de las metas fiscales era casi una certeza de cara a fin de año en las últimas presentaciones del ministro de Hacienda, Nicolás Dujovne, principalmente motivado por la subejecución de los fondos presupuestados, esto es más por un recorte en el gasto público que por un aumento en los recursos totales, que reflejó una dependencia en saltos extraordinarios, con aportes de la Anses y venta de activos del Estado. De este modo, el equipo económico logró contrarrestar el contratiempo que había generado la aceleración en septiembre de la inflación a más del 40% a nivel de precios al consumidor, y del 74% en el canal mayorista, cuando en el Acuerdo I con el FMI se había fijado un ""criterio de consulta"" con una banda superior de 32 por ciento. El Gobierno ahora apunta a cumplir con el objetivo de equilibrio fiscal en 2019 mientras aspira a cerrar este año con un déficit no mayor a 2,6% del PBI. Una de las vías para lograrlo que se consignan desde el Gobierno, además de recurrir a medidas adicionales de recortes en el gasto presupuestado y mayor recaudación usando medidas como retenciones a las exportaciones, es que no todo el gasto presupuestado sea finalmente ejecutado. ""Hacer una corrección fiscal de tres puntos del producto es algo inédito en la historia contemporánea de nuestro país. El programa económico apunta al equilibrio primario porque garantiza la solvencia de nuestras cuentas públicas y protege a los argentinos"", sostuvo Dujovne. Primeros datos de octubre En la primera mitad de octubre se afirmó la política de contención del gasto. La página de Presupuesto Abierto del Ministerio de Hacienda refleja una ejecución del 75,55% del gasto presupuestado ampliado para el año (el Presupuesto que fue modificado en $152.800 millones desde el aprobado inicialmente). El sitio también indica que la evolución de ingresos fiscales mantiene un ritmo más elevado que el de los gastos, al ya haberse recaudado un 84,83% de lo planeado. Las jurisdicciones de Gobierno –que el sitio todavía no actualizó para reflejar el cambio en organigrama, en el cual se modificó el status de ciertas carteras a Secretarías de Estado– que más aportaron al ritmo actual de ejecución fueron los ministerios de Finanzas (53,97% del gasto ejecutado por ahora), Turismo (54,43%) y la Jefatura de Gabinete (54,78%). Con un 80% del año ya pasado, el progreso de las variables indica que el Gobierno se encuentra en camino a cumplir con las metas de déficit fiscal. Las mismas apuntan al aspecto primario, es decir, no contemplan el aspecto financiero de los pagos de intereses de deuda que se mantienen en ascenso. Ese aspecto preocupa a algunos economistas que notan que los servicios de intereses de deuda pública deberían ser cubiertos con superávit primario, para que no deriven en un inquietante aumento de las necesidades de financiamiento, más allá del financiamiento de los vencimientos. El diferencial entre el gasto original presupuestado y los recursos totales que se esperaban, proyectaban que el Gobierno necesitaría más del equivalente a cuatro meses de ingresos por todo concepto para hacer frente al déficit financiero. Sin embargo, a partir del plan de ajuste que resolvió Hacienda tras el cambio de escenario avanzado el segundo trimestre y los acuerdos firmados con el FMI, ahora esa brecha se redujo al equivalente a 2,5 meses de ingresos.",22/10/18,economia,Hacienda acumuló en septiembre 7 trimestres consecutivos con baja del déficit fiscal primario real,https://www.infobae.com/economia/2018/10/22/hacienda-acumulo-en-septiembre-7-trimestres-consecutivos-con-baja-del-deficit-fiscal-primario-real/
5,True,,"El camino de la reconstrucción de la Selección continúa con los amistosos previstos ante México que se desarrollarán en el país. El conjunto de Scaloni afrontará sus nuevos desafíos luego de golear 4 a 0 a Irak y caer por la mínima diferencia ante Brasil en la gira por Arabia Saudita. Como pasó en las últimas convocatorias, el entrenador interino no volverá a contar con su máxima figura, Lionel Messi, quien sufrió una dura lesión en su brazo derecho en su última presentación con el Barcelona frente al Sevilla. En este contexto, el combinado albiceleste jugará frente al Tri el viernes 16 de noviembre a las 21 en el Mario Alberto Kempes de Córdoba y 4 días más tarde jugarán la revancha en el Malvinas Argentinas de Mendoza, en el mismo horario. Mañana la AFA oficializará las sedes con un comunicado en sus redes sociales, pero Guillermo Tofoni, empresario encargado en la organización de los amistosos, aseguró públicamente que los escenarios elegidos fueron para acercar al combinado nacional al público del interior del país.",22/10/18,deportes-2,Cuándo y dónde jugará la Selección los amistosos pautados contra México,https://www.infobae.com/deportes-2/2018/10/22/cuando-y-donde-jugara-la-seleccion-los-amistosos-pautados-contra-mexico/
6,True,,,22/10/18,deportes-2,Fecha 9: Independiente se ganó el cielo y Racing cayó al infierno,https://www.infobae.com/deportes-2/2018/10/22/fecha-9-independiente-se-gano-el-cielo-y-racing-cayo-al-infierno/
7,True,,"No es la primera vez que Racing pierde un partido por responsabilidad de su entrenador. Eduardo Coudet acumula una serie de errores que le representan un precio muy caro a la institución de Avellaneda y el domingo por la noche en la Ciudadela, el Chacho sumó otro punto negativo desde que llegó a la Academia. Al conjunto albiceleste se le habían presentado las mejores situaciones para quedarse con los tres puntos y escaparse en la cima de la Superliga. La expulsión de Arce a los 17 minutos del primer tiempo y el gol de Solari en el inicio del complemento conformaron un escenario que sólo al técnico con pasado en Rosario Central se le puede escapar. La insistencia por Cristaldo, la decisión de enviar al banco de suplentes a Marcelo Díaz y el errático cambio de enviar al chileno a la cancha por Pol Fernández (lo ideal hubiera sido que ingrese por Nery Domínguez) fueron algunas de las falencias que demostró el DT y generó la derrota ante San Martín de Tucumán. Una situación similar a lo que ocurrió en el Cilindro frente a Boca. En un encuentro en el que brilló Lisandro López con sus 2 conquistas que pusieron a Racing en ventaja, Coudet volvió a tener una mala lectura del partido y reemplazó a Licha por Ricardo Centurión. A pesar de contar con la diferencia del 2 a 0 a menos de 10 minutos del final, el Xeneize logró el empate y demostró que el Chacho todavía tiene una materia pendiente para recibirse de director técnico: la de cerrar los partidos. Otro ejemplo: en la primera fecha del torneo, también en Tucumán, Racing logró ponerse 2 a 0 frente al Decano gracias a los goles de Lisandro López y Gustavo Bou. Como en el segundo tiempo el descuento de Acosta puso contra las cuerdas a la Academia, Coudet decidió sacar a su capitán para que ingrese Centurión (el mismo cambio hizo un tiempo después contra Boca). No conforme con la salida de su máximo referente, ese que sabe manejar los tiempos del partido y también muestra sacrificio en el aspecto defensivo, el Chacho reemplazó a Solari por Schlegel. Un minuto más tarde Barbona selló el 2 a 2. El papelón frente a Sarmiento de Resistencia por Copa Argentina (eliminación en el debut) con una formación casi titular (atajó Javi García en lugar de Musso, y además fueron titulares Barbieri, Piovi y César Meli, relegando al banco de suplentes a Soto, Orban y Cuadra), fue otro golpe duro que debilitó la imagen del técnico. El temor a ganarle a River en los octavos de final de la Copa Libertadores fue el caso más extremo de las debilidades de Coudet. En el partido de ida, en Avellaneda, el Millonario jugó más de un tiempo con un hombre menos por la expulsión de Ponzio, pero la Academia prácticamente no llegó al arco de Armani. Aquella noche le faltó valentía y coraje para sacar una ventaja que facilite la revancha.  En el Monumental, en cambio, la pálida producción, propia de un elenco asustadizo y sin motivación, representó una de las frustraciones más recordadas de la era Coudet en Racing. En Núñez la Academia hizo todo mal y el 3 a 0 adverso pudo haber tenido consecuencias más lastimosas si los delanteros de la Banda estaban más precisos. En cada una de las situaciones planteadas, el técnico mostró su fastidio y reconoció la falta de actitud. Sin embargo, el pedido de disculpas a los hinchas no fue suficiente. No se trata de pedir perdón, sino de aprender de las fallas cometidas para no volver a tropezar con la misma piedra. Todavía Racing es puntero, depende de las decisiones que tome el técnico para que lo siga siendo. Su próxima prueba será San Lorenzo en el Cilindro, un clásico en el que no se permiten los errores.",22/10/18,deportes-2,Los pecados de Coudet: 9 decisiones que perjudicaron a Racing en partidos decisivos,https://www.infobae.com/deportes-2/2018/10/22/los-pecados-de-coudet-9-decisiones-que-perjudicaron-a-racing-en-partidos-decisivos/
8,True,Gustavo Yarroch,"El objetivo de River tiene la fuerza de un huracán: ganar la Copa Libertadores por cuarta vez en su historia. Es su prioridad, casi una obsesión. Para eso, será esencial que primero pueda dejar en el camino a Gremio, el actual campeón. De salir airoso de la serie que comenzará este martes en el Monumental y que se cerrará una semana más tarde en Porto Alegre, en la final lo esperará el ganador entre Palmeiras y Boca. Para River, la semifinal conllevará un desafío sordo y absolutamente secundario, pero desafío al fin: vengar una de sus dos máximas caídas coperas. Ante Gremio, River sufrió la peor derrota de la que den cuenta los libros a nivel internacional en condición de visitante: el equipo brasileño lo goleó 4 a 0 en la edición 2002 de la Libertadores. San Lorenzo le propinó un traspié igual de abultado en la Libertadores de 1973, pero en el Monumental, en la que podría considerarse la más oprobiosa para los Millonarios por haber sido en condición de local. River se medirá ante Gremio después de dieciséis años y la del martes será la primera vez luego de aquella goleada 4 a 0 que representó un hito: su peor resultado adverso como visitante en la Libertadores. En 2002, el duelo tuvo como marco a los octavos de final. El choque de ida, en el Monumental, se jugó el 24 de abril y fue victoria para Gremio por 2 a 1, después de dar vuelta el marcador con goles de Tinga y Gilberto. Eduardo Coudet había abierto el marcador. El River por entonces dirigido por Ramón Díaz necesitaba una victoria en Brasil para acceder a los cuartos de final. Lejos de eso, sucumbió por un 4 a 0 hiriente que contribuyó para que el riojano tuviera que dejar el cargo pese a que a los pocos días logró el torneo Clausura. El chileno Manuel Pellegrini, actual técnico del West Ham inglés, terminó siendo el reemplazante de Ramón. Pero para que ello ocurriera, en el medio tuvo lugar esa lacerante goleada en el Olímpico de Porto Alegre, un estadio que dejó de utilizarse en marzo de 2013 (ahora Gremio juega de local en el moderno Arena, con capacidad para 60.540 pesonas). Aquella derrota fue el 2 de mayo y River mantuvo la esperanza de revertir la serie hasta los 30 minutos, cuando se quedó con diez hombres por la expulsión del paraguayo Celso Ayala. A partir de entonces, Gremio lo comenzó a acorralar y once minutos después se puso en ventaja con un gol de Rodrigo Mendes. Luizao puso el 2 a 0 sobre el cierre del primer tiempo y la roja que vio Claudio Husain en el segundo tiempo no fue más que otro eslabón del derrumbe millonario. Con nueve futbolistas, River no pudo frenar el vendaval en que se transformó Gremio. Y Zinho y Luiz Mario le asestaron los últimos dos golpes, esos que le dieron forma al resultado en contra más abultado que sufrió River fuera del Monumental por la Libertadores. En Porto Alegre, Ramón puso como titulares a Angel Comizzo; Ariel Garcé, Ayala, Martín Demichelis; Coudet, Cristian Ledesma, Esteban Cambiasso, Ricardo Rojas; Andrés D'Alessandro; Ariel Ortega y Alejandro Domínguez. Tras el descanso, el riojano buscó sin suerte evitar una goleada al hacer ingresar para los segundos 45 minutos a Husain, Víctor Zapata y Matías Lequi por Ledesma, D'Alessandro y Ortega. Cuarenta y cinco años atrás, en el Monumental, River había padecido un 4 a 0 que podría considerarse aún más duro porque fue en su casa. El verdugo fue San Lorenzo, por el grupo 1 de la primera fase de la Libertadores que compartieron con dos equipos bolivianos: Jorge Wilstermann y Oriente Petrolero. San Lorenzo, que venía de obtener su primer bicampeonato argentino en 1972, consumó el holgado triunfo con un hat-trick de Luciano Figueroa y con otro gol de Ramón Cacho Heredia. Pero aquel, claro, fue otro cantar. Una historia diferente. Como la que comenzará el martes en el Monumental y en la que, sin saberlo, el River de Gallardo también estará ante la chance de una redención histórica. SEGUÍ LEYENDO: INFOBAE – DEPORTES",22/10/18,deportes-2,River busca vengar una de las dos caídas coperas más abultadas de su historia,https://www.infobae.com/deportes-2/2018/10/22/river-busca-vengar-una-de-las-dos-caidas-coperas-mas-dolorosas-de-su-historia/
9,True,,"Se afianzó como titular en San Lorenzo, luego de haber sido pieza importante en la Selección Sub 20, con la que compitió en el Sudamericano y en el Mundial de la categoría, en 2017. En el último mercado de pases fue una de las gemas más codiciadas, pero Brujas de Bélgica, el oferente que más batalló por contratarlo, no llegó a los 7 millones de dólares limpios que pretendía la dirigencia del Ciclón para defenderse de su promesa. Hoy, sobre él se posa una lupa enorme: la de Barcelona. El equipo de Lionel Messi busca reforzar su defensa con nombres con proyección, para la reconstrucción de la zona. ""La edad de Piqué, la lesión de Vermaelen y los problemas de rodilla que podrían llevar a Umtiti al quirófano han hecho que el Barça se ponga a trabajar contrarreloj para reforzar la posición de central a corto plazo con un jugador"", describió el panorama el diario catalán Sport. Allí aparece el nombre de Marcos Senesi. Oriundo de Concordia, de 21 años, se ganó un lugar al lado de Fabricio Coloccini en la zaga central del conjunto que conduce Claudio Biaggio. De buena altura y juego aéreo (1,84 metro) y, sobre todo, técnica de mediocampista (también ha actuado como lateral, por su capacidad de salida), posee características acordes al estilo de la institución blaugrana. El exceso de confianza es, tal vez, su lunar, pero es algo lógico en el comienzo de su carrera. Se trata de un proyecto a largo plazo. Según Sport, Senesi es uno de los candidatos fuertes de la nómina que encabeza el holandés Matthijs De Ligt, del Ajax. Y en el mercado de invierno de Europa, verano de la Argentina, Barcelona podría venir a la carga para contratarlo. Mientras, San Lorenzo lo disfruta. SEGUÍ LEYENDO: INFOBAE – DEPORTES",22/10/18,deportes-2,Quién es la promesa de San Lorenzo que está en la mira del Barcelona,https://www.infobae.com/deportes-2/2018/10/22/quien-es-la-promesa-de-san-lorenzo-que-esta-en-la-mira-del-barcelona/
