,es_respuesta,fecha,likes,nota_id,nota_url,respuestas,texto,usuario
0,False,4 sem,·,2,https://www.infobae.com/america/mundo/2018/09/24/el-opositor-ruso-alexei-navalny-fue-detenido-de-nuevo-al-salir-de-prision/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFggfMAI&usg=AOvVaw2g53tQg2_gnuj_zjC2v6SF,0,Fue detenido x violar las leyes del pais. El resto es humo.,Pablo Enrique Faure
1,False,4 sem,·,2,https://www.infobae.com/america/mundo/2018/09/24/el-opositor-ruso-alexei-navalny-fue-detenido-de-nuevo-al-salir-de-prision/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFggfMAI&usg=AOvVaw2g53tQg2_gnuj_zjC2v6SF,0,Que Maira mendoza resente una queja formal ante Putin por perseguir a politicos opositores.... ajajajaja,Miguel Cappello
2,False,4 sem,·,2,https://www.infobae.com/america/mundo/2018/09/24/el-opositor-ruso-alexei-navalny-fue-detenido-de-nuevo-al-salir-de-prision/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFggfMAI&usg=AOvVaw2g53tQg2_gnuj_zjC2v6SF,0,No es el de los simuladores?,Thresh De Nukeh
3,False,4 sem,1,2,https://www.infobae.com/america/mundo/2018/09/24/el-opositor-ruso-alexei-navalny-fue-detenido-de-nuevo-al-salir-de-prision/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFggfMAI&usg=AOvVaw2g53tQg2_gnuj_zjC2v6SF,0,Esta esperando la notita de mayra mendoza para putin,Alejandro Cesar
4,False,4 sem,·,2,https://www.infobae.com/america/mundo/2018/09/24/el-opositor-ruso-alexei-navalny-fue-detenido-de-nuevo-al-salir-de-prision/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFggfMAI&usg=AOvVaw2g53tQg2_gnuj_zjC2v6SF,0,"Todos los meses la misma nota sobre el payaso de Navalny en prision, deberian mandarlo para Siberia una buena temporada y no joder mas.",David Correal
5,False,4 sem,·,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,0,ja ja se rompe la cadena de sucesión ja ja que idiotas,Silvio Lovato
6,False,4 sem,·,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,0,"se sacan ""real"" nutella",Columbo Cocha
7,False,4 sem,1,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,0,a quien le importa estos fulanos????,Ana Caceres
8,False,4 sem,3,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,2,De que monarca hablan?,Renee G. Carrasco
9,True,4 sem,·,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,0,"Monarca ,pertenece a la monarquia",Roberto Dacunda
10,True,4 sem,·,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,0,"Roberto Dacunda coloquialmente se llama monarca sólo al rey, este vendría a ser un noble..",Vicky Schmid
11,False,4 sem,·,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,0,Con dinero todo es más lindo. Nadie conoce la fórmula de la felicidad ajena. Creo en el vivir y dejar vivir.,Vid Inga
12,False,4 sem,4,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,1,"PRIMO TERCERO, YA NO ES NADA DE LA REINA, UN DESVERGONZADO Y DEGENERADO MAS",Layla Lain
13,True,4 sem,·,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,0,Troll,Pablo Zimermann
14,False,4 sem,1,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,1,"16 AÑOS DE CASADOS, TRES HIJAS HASTA QUE LE EMPEZO A GUSTAR
MORDER LA ALMOHADA......A LOS 55 AÑOS SE DIO CUENTA QUE SE LA
COME CON MUCHO PLACER.... NUNCA ES TARDE, PARECE",Alberto Antonio Zampolla
15,True,4 sem,·,3,https://www.infobae.com/america/mundo/2018/09/24/asi-fue-la-primera-boda-gay-en-la-historia-de-la-realeza-britanica/&sa=U&ved=0ahUKEwjtyo3nvpveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw2KcdLLArXy0Fuo0-rbTrdH,0,"SIEMPRE LO DEBE HABER SABIDO ,PERO SE CASO POR LA SOCIEDAD ....",Eva Luisa
16,False,4 sem,·,5,https://www.infobae.com/deportes-2/2018/09/24/aldosivi-belgrano-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggTMAA&usg=AOvVaw3mkjbZ6NEDcKH0-9FNaDGm,0,"Volve Rusooooo !!! Lo perdió el tecnico sin ninguna duda,se demoró muchísimo en hacer los cambios,y encima lo puso a Lugo 2 minutos antes de terminar el partido, yo que el jugador ni entro.",Carlos Paternó
17,False,4 sem,·,5,https://www.infobae.com/deportes-2/2018/09/24/aldosivi-belgrano-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggTMAA&usg=AOvVaw3mkjbZ6NEDcKH0-9FNaDGm,0,Vamos Tiburon!!!!!,Gustavo Alberto
18,False,4 sem,2,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,4,"Como deben estar los recién ascendido y 16 años sin torneos locales jaja
Después de 23 años juegan 8vos de libertadores Y pasan sin ganar de oficio por CONMEBOL y se creen coperos juju
POBRES MUFAS DE INDEPENDIEN13 ADICTOS A LA ENORME VERGA DE LA N1!!!",Lisandro Lorenzo
19,True,4 sem,·,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,0,BO,Andres Maximiliano Sardi
20,True,4 sem,·,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,0,BEN,Andres Maximiliano Sardi
21,True,4 sem,·,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,0,ZO,Andres Maximiliano Sardi
22,True,4 sem,·,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,0,"Tu mente de mandril cree que pueden salir campeones? JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJA, me hago pipí.",Andres Maximiliano Sardi
23,False,4 sem,8,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,0,"Bien La Academia, manejando los partidos y siempre pensando en el arco de enfrente, es lindo ver la Liga desde arriba.",Eduardo Antonio Hartinger
24,False,4 sem,·,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,2,"Si Racing sigue así y sale campeón se hunde argentina, y no lo digo en joda.",Patricio Sotelo
25,True,4 sem,13,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,0,Tu ojete se va hundir,Ivan Felix
26,True,4 sem,1,6,https://www.infobae.com/deportes-2/2018/09/24/racing-union-fecha-6-superliga-2018/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggZMAE&usg=AOvVaw1WKfCNqcO1ojciU_q2Ffky,0,"pobechito,..con esa caripela..podes opinar de cocina..mamita",Miguel Angel Gonzalez
27,False,4 sem,·,7,https://www.infobae.com/deportes-2/2018/09/24/river-confirmo-el-grado-de-lesion-del-pity-martinez/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggfMAI&usg=AOvVaw2PRacOoBU5U_v6IWrmQvLF,0,"Rogá que llegue, amargo, porque es el único jugador que tiene gambeta, eso sí, se acuerda de jugar 1 partido cada 10. Pero bueno, comparado con el burro de Pratto que te costó 12 palos, el Pity es Maradona y Bochini juntos jajaja.",Fernando Osvaldo Martello
28,False,4 sem,1,7,https://www.infobae.com/deportes-2/2018/09/24/river-confirmo-el-grado-de-lesion-del-pity-martinez/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggfMAI&usg=AOvVaw2PRacOoBU5U_v6IWrmQvLF,1,no llega minimo 3 semana,Arnaldo Gomez
29,True,4 sem,·,7,https://www.infobae.com/deportes-2/2018/09/24/river-confirmo-el-grado-de-lesion-del-pity-martinez/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggfMAI&usg=AOvVaw2PRacOoBU5U_v6IWrmQvLF,0,Di Maria mundial 2014 mismo problema y tiempo para recuperarse a final de mundo no llego a recuperar. Desgarro se debe para no seguir sino es peor se rompe el musculo del todo y a cirujia.,Alejandro Manuel Gesto
30,False,4 sem,·,7,https://www.infobae.com/deportes-2/2018/09/24/river-confirmo-el-grado-de-lesion-del-pity-martinez/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggfMAI&usg=AOvVaw2PRacOoBU5U_v6IWrmQvLF,0,"porque no dicen la verdad ""esta desgarrado""",Jorge Lo Bianco
31,False,4 sem,·,7,https://www.infobae.com/deportes-2/2018/09/24/river-confirmo-el-grado-de-lesion-del-pity-martinez/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggfMAI&usg=AOvVaw2PRacOoBU5U_v6IWrmQvLF,0,"No tiene que jugar, como mucho tiene que ir al banco. Jugar filtrado es muy peligroso",Franco Gutierrez
32,False,4 sem,1,7,https://www.infobae.com/deportes-2/2018/09/24/river-confirmo-el-grado-de-lesion-del-pity-martinez/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggfMAI&usg=AOvVaw2PRacOoBU5U_v6IWrmQvLF,2,"El Pity es determinante con Boca porque Guillermo arma el equipo para que se luzca......no pasará ni cerca lo mismo con Independiente si estuviera......es otra cosa, no le dejan espacios para entrar en velocidad y ahí se diluye todo lo bueno que le vemos reitero, cuando juega contra Boca.",Rene Bonis
33,True,4 sem,·,7,https://www.infobae.com/deportes-2/2018/09/24/river-confirmo-el-grado-de-lesion-del-pity-martinez/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggfMAI&usg=AOvVaw2PRacOoBU5U_v6IWrmQvLF,0,Exacto,Luis Oaoloni
34,True,4 sem,·,7,https://www.infobae.com/deportes-2/2018/09/24/river-confirmo-el-grado-de-lesion-del-pity-martinez/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggfMAI&usg=AOvVaw2PRacOoBU5U_v6IWrmQvLF,0,"Eso pasa porque el Mellizo no puede plantear un partido bien contra riBer ... ni uno, eh!",Fernando Osvaldo Martello
35,False,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"EL VAR ESTA MAL APLICADO

EL QUE LO TIENE QUE PEDIR ES EL CAPITAN DEL EQUIPO

COMO EN EL TENIS",Tamiro Roca
36,False,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,4,"Estan hablando de 4 errores, dos a favor de River (expulsión de Cardona y un penal a Scocco) y dos a favor de Boca (penales de Ponzio y de Casco a Pavón).......o sea que el arbitro le erró en todo lo que pudo y además y me llama la atención que no digan nada del codo clarísimo de Pratto a Izquierdoz, antes del codazo de Cardona, que tambien era para roja directa........el que escribe esto, tiene un favoritismo marcado o estoy equivocado????",Rene Bonis
37,True,4 sem,1,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Menos mal que no trabajas para el Var, un codo fue con intención en forma violenta, el otro, por un movimiento involuntario al saltar y disputar la pelota. Esta claro porque el Var no sirve....",Cotur Salum
38,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Cotur Hugo Salum los dos tienen la misma intención, apartar al adversario.........el manotazo de Cardona hacia atrás mereció la expulsión.......el de Pratto antes, tambien, saltó con el brazo arriba con clara intención de desplazar, no hay vueltas.........",Rene Bonis
39,True,4 sem,1,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Rene Bonis comprando anteojos y leyendo el REGLAMENTO, te va a ayudar",Marcelo Gely
40,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,Marcelo Gely estos referes,Roberto F. Esponda
41,False,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"4 errores graves, dos para cada lado, todo en paz. Si existiera el var en nuestro futbol, habría penales por partido y 6 expulsados.",Abulolo Pratt
42,False,4 sem,3,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Vigliano, te acordas del ""penal"" de Gago y expulsión ? . En los clásicos podrían ir probando con el VAR, asi hubiesen saltado los 3 penales no cobrados a Boca y también el de riBer",Aldo Andino
43,False,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,1,"Bien Vigliano... dos a favor de Boca, dos a favor de River. sigue habiendo 2 goles a favor de River",Federico Mercurio
44,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"son jugadas claves en distintos momentos.....no se puede comparar.......antes de la expulsión a Cardona que reclaman, debió expulsar a Pratto por un codazo contra Izquierdoz..........los penales para Boca era con el partido 1-0..........dos penales se podía dar vuelta el resultado.......no se puede poner todo en la misma balanza......el arbitro, un desastre, pero no podés compensar así nomás.......",Rene Bonis
45,False,4 sem,3,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,2,"bueno tenes razon expulsion a cardona, pero antes deberia haber rajado a Prato, 2 codos en la cara a 2 jugadores de boca, 1 penal con expulsion de ponzio y en segundo penal.. listo con eso ya esta. Pero bueno riber gano, no le demos vuelta, y espero que al arbitro lo manden a la D.. al menos si quieren ser justos",Oscar Mogica
46,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Pero amigo, salvo Ceballos el resto ya no los puede dirigir nadie a uds. Tienen problemas con todos, lloran con todos, se quejan con todos. Sería bueno mirar hacia adentro y preguntarse si el problema no está ahí....",Sebastian Livio
47,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Que importantes que habrán sido los ""codazos"" que en ningún lado los mencionan.....",Federico Mercurio
48,False,4 sem,5,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,5,"Gordo mafioso, te olvidaste los dos codazos de ""el pesimista del gol"" Lucas Pratto.",Pablo Laquaire
49,True,4 sem,4,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Esas cosas no se hablan. El codazo de Cardona sacó amarilla, pero Pratto medio dos codazos en las caras de los de Boca y ni amarilla.",Andres Scabuso Gomez
50,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Pero amigo, salvo Ceballos el resto ya no los puede dirigir nadie a uds. Tienen problemas con todos, lloran con todos, se quejan con todos. Sería bueno mirar hacia adentro y preguntarse si el problema no está ahí....",Sebastian Livio
51,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Sebastian Livio Ustedes hablan de llorar!! contate otro pero que sea mas gracioso, si ustedes tienen el escritorio ya pegado con grapas de acero en la Coimabol adonde van a llorar con mucha asiduidad, te acordas de los ""endrogados"", las malas inclusiones, quién habla de llorones...",Eduardo Oscar Gonzalez Mossini
52,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,"Eduardo Oscar Gonzalez Mossini bueno, y en la próxima quién querés que los dirija ? Un japonés ? Ya probaron con todos y salvo cuando ganaron, se quejan siempre !! Perdieron y chau. A otra cosa. A llorar a la lloreria.",Sebastian Livio
53,True,4 sem,·,8,https://www.infobae.com/deportes-2/2018/09/24/el-var-de-infobae-todas-las-polemicas-del-superclasico/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFgglMAM&usg=AOvVaw3VRtpsxnCIv_eTa_Pem87o,0,Eduardo Oscar Gonzalez Mossini Wanchope Avila,Santiago Marcolongo
54,False,4 sem,·,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0,Es ariel rodriguez el cocinero!!,Maxx Taccone
55,False,4 sem,1,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,1,Yo los entiendo a los frustrados hinchas de la bosta juniors! Tienen hemorroides de tener tanto tiempo el muñeco adentro del tuje!,Roberto Perez
56,True,4 sem,1,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0,Tu mamá tiene hemorroides de tanto bajar muñecos bosteros....😁😂😀,Roberto Meidana
57,False,4 sem,·,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,1,"Esta mal la violencia, pero si te vas de la cancha antes que termine el partido vos tambien la estas generando.
Si no te gusta tener que esperar, que el trafico se complique, etc. anda al teatro.",Martin Lovino
58,True,4 sem,3,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0,"Pero no Martin, no es así... Como podés decir que estás generando violencia por querer irte a tu casa o a donde sea, a la hora que vos quieras? Parece que a los barras hay que pedirles permiso para entrar y salir, es increíble... Ese mismo día me mandaron un video desde la cancha del Barca, es otro mundo...",Gabriel Lozano
59,False,4 sem,2,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0,bien por lo demás hincha q defendieron al muchacho q fue con l pibe habría q sansionar al sujeto q insulto,Dario Gaston Zenteno
60,False,4 sem,3,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0,"Es vergonzoso que alguien no pueda ir a una cancha con su hijo por que siempre hay basuras que te hacen pasar un muy mal momento, y esto pasa en todas las canchas, en todas las hinchadas, se tomó el futbol como algo de vida o muerte, que mal que estamos!!",Perkins Dorileac
61,False,4 sem,3,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,1,que manga de cagones aquellos que increpan a los padres que estan con sus hijos..porque saben o que el padre no va a reaccionar o que si reaccionan el hijo la va a pasar mal.. lamentablemente en argentina hay muchos inservibles que putean a alguien cdo esta con el hijo.. una mas de los irrespetuosos de siempre y la falta de condena social a esos pelo tu dos,Kurko May
62,True,4 sem,1,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0,Tenes razon,Nacho Elpato Rubio Suranito
63,False,4 sem,1,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0,q lindo pais,Diego Sebastian Salvucci
64,False,4 sem,2,9,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0,"IMAGINO QUE CON LAS CAMARAS HOY SE SABE QUIENES FUERON
QUE NO ENTREN MAS A UNA CANCHA",Mariano Ezequiel
