,abierta_comentarios,autor,cuerpo,fecha,seccion,titulo,url
0,True,Juan Gasalla,"La estrategia aplicada por el Banco Central mantiene su eficacia para frenar el salto cambiario, al menos en el corto plazo. Desde que empezó el mes de octubre, las licitaciones de LELIQ, hoy con tasas de 72,6% anual, más las bandas de precios, que fueron respetadas por la oferta y demanda mayorista, funcionaron para ponerle un horizonte de certidumbre al precio de la divisa, la inmediata preocupación del Gobierno en el plano financiero. Por tercera rueda el dólar al público operó en baja. En el promedio de bancos de la City porteña cedió 38 centavos (-1%), a $38,18, mientras que en sucursales del Banco Nación restó 40 centavos, a 38 pesos para la venta. En el mercado mayorista, ya con un ritmo más intenso de operaciones después de un feriado en EEUU el lunes, se ofreció a $37,12, unos 30 centavos por debajo de la rueda anterior. El monto operado en el segmento de contado (spot) fue de USD 485,1 millones, mientras que en futuros se transaron USD 484,8 millones, más otros USD 18,2 millones en el Mercado Abierto Electrónico (MAE). Los contratos de dólar futuro para diciembre de 2018 finalizaron a 42,10 pesos. ""Destacamos como señal positiva la revalorización del peso como resultado de las medidas adoptadas por el Banco Central. Sin embargo, el panorama fue desfavorable para la Bolsa porteña y los bonos, en línea con sus pares regionales y el contexto internacional"", explicó Matías Roig, director de Portfolio Personal. Un informe de Balanz Capital indicó que ""las nuevas bandas cambiarias establecidas por el BCRA lograron reducir la volatilidad en el tipo de cambio y si bien se esperaba que se ubique rápidamente cercano a la banda superior en torno a $44, cayó significativamente"". Advirtió además ""un incremento en la oferta de divisas por parte de privados y las altas tasas que ofrecen los instrumentos en pesos devuelven atractivo al carry trade. Sin embargo, hay numerosos indicadores exógenos que limitan nuestro optimismo sobre estos activos como por ejemplo la tasa de los bonos del Tesoro norteamericano por encima de 3,2% y el crecimiento en los niveles de actividad en Estados Unidos, lo que alentaría a la Fed a continuar con el sendero alcista de tasas"". Desde que empezó octubre el dólar retrocedió cerca de 9% desde sus precios máximos, de $41,87 en el promedio minorista, y $41,25 en el cierre mayorista del pasado 28 de septiembre. LEVE REDUCCIÓN DE TASAS El BCRA efectuó una subasta LELIQ a 7 días por $60.108 millones, con lo que superó los vencimientos, por $52.815 millones. La tasa promedio de corte se ubicó en 72,602%, con una tasa máxima adjudicada de 73,999 por ciento. La tasa de corte se redujo en 92 puntos básicos desde los 73,524% del lunes. Con siete licitaciones de LELIQ realizadas en octubre, el BCRA ya retiró unos $22.307 millones de la plaza financiera. ""El BCRA sigue a todo vapor con las licitaciones diarias de LELIQ a elevadas tasas. Ello representa un apretón monetario muy duro y su sustentabilidad en el tiempo despierta crecientes dudas, no solo por los daños en la economía sino además por convertirse en la próxima 'bola de nieve'"", puntualizó el economista Gustavo Ber. El fortalecimiento del real en los últimos días también contribuye a retirarle presión devaluatoria al peso argentino. En Brasil el dólar se opera a 3,70 reales (-1,9% en el día), después de haber tocado máximos históricos en $4,20 reales el pasado 14 de septiembre. Desde Research for Traders asociaron el declive del dólar en el mercado local con lo que sucede en Brasil, ""en un contexto en el que el real brasileño se fortaleciera tras las elecciones presidenciales en las que se impuso Jair Bolsonaro en primera vuelta"".",09/10/18,economia,"El dólar cayó por tercera jornada, bajo presión de las ""súper tasas""",https://www.infobae.com/economia/2018/10/09/el-dolar-cae-por-tercera-jornada-bajo-presion-de-las-super-tasas/&sa=U&ved=0ahUKEwja3_HM9JzeAhWDGJAKHTwTBkEQFggTMAA&usg=AOvVaw0PZv4SFVudDD-CLiISDX9i
1,True,Pablo Wende,"En la polémica desatada por los futuros aumentos de las tarifas de gas a causa del aumento del dólar, faltaba que diera su opinión un sector clave: las petroleras. Ellas son las que se verían beneficiadas por la suba impulsada por la secretaría de Energía, pero en cambio sufrirían fuertes pérdidas si finalmente se frena el aumento. En un ""paper"" reservado que hicieron circular ayer entre empresarios, funcionarios y legisladores al que tuvo acceso Infobae, las petroleras plantean una dura advertencia: si no se ajustan las facturas de gas por la suba del dólar, habría consecuencias directas en las futuras inversiones del sector. Las compañías aseguran en este informe que ""sólo en el último año las inversiones en el sector hidrocarburífero llegan a USD 7.000 millones. El objetivo es lograr en el mediano plazo que el país deje de importar gas"". Las petroleras tienen sus contratos dolarizados para la producción de gas y así se lo cobran a las distribuidoras, que ahora quieren trasladarse ese costo al cliente. Tras la última devaluación, sostienen que las tarifas ""deberían aumentar un 181%"" para cubrir los aumentos de los costos en moneda dura, es decir incluso más que el salto de la divisa. Sin embargo, argumentan, el ajuste en 24 cuotas propuesto por el Gobierno sería muchísimo menor. ""De acuerdo a nuestros cálculos, el aumento para el sector sería de 49%, la tercera parte de lo que se hubiera precisado"", indicaron. En ""off the record"" estricto, en las petroleras juegan fuerte a la hora de argumentar por qué no debe darse marcha atrás con el cobro en cuotas a causa del ajuste devaluatorio. Hay que tener cuidado, advierten, de no reeditar ""fútbol para todos"" o ""la mesa de los argentinos"", es decir la vuelta del concepto del ""populismo energético"" por el cual los consumidores no pagan el verdadero costo de la generación energética. YPF es la líder absoluta en la producción de gas en la Argentina. Representa el 39% del mercado, seguido de lejos por Pan American Energy, que posee el 15%, Total tiene el 10%, Wintershall tiene el 8% y Pampa Energía el 4%. A continuación, estos son los puntos claves que sostienen las petroleras en este informe al que tuvo acceso Infobae: * Es importante entender que la producción de energía tiene un costo. Cuando esto no se comprendió, el país perdió el abastecimiento energético. * Para adelante, la dependencia del gas  del exterior será más baja y, eventualmente, desaparecerá, producto de las inversiones que el sector está realizando en Vaca Muerta especialmente. La alternativa es importar gas al triple del precio de la producción nacional. * La última devaluación obligó a todos los actores a pensar alternativas para que se cumpla con la ley y los contratos firmados entre las empresas productoras y distribuidoras. * El Gobierno implementó un plan de pagos en 24 cuotas para un monto que la industria debería haber cobrado entre abril y septiembre del año pasado y cuyo financiamiento asumen las petroleras con tasas de interés por debajo de la inflación. En el sector petrolero explican, además que el millón de BTU de gas fue establecido en alrededor de 4 dólares, cuando el precio internacionales es de 12. Por eso, insisten, es fundamental continuar invirtiendo para llegar al autoabastecimiento y no depender del gas importado, mucho más caro.",09/10/18,economia,Gas: petroleras amenazan con dejar de invertir si se suspenden los aumentos,https://www.infobae.com/economia/2018/10/09/gas-petroleras-amenazan-con-dejar-de-invertir-si-se-suspenden-los-aumentos/&sa=U&ved=0ahUKEwja3_HM9JzeAhWDGJAKHTwTBkEQFggZMAE&usg=AOvVaw2q7VFHArRegyRkXXl8WVl9
2,True,Pablo Wende,"La Argentina tiene el triste honor de ocupar puestos de liderazgo en dos tablas en las que a ningún país le gustaría figurar: está quinto en 2018 entre las naciones de más inflación, pero además figura entre los primeros puestos entre las economías que más caerán en 2018. En la región, el derrumbe de 2,6% del PBI que estimó ayer el FMI sólo es superado por una destruída Venezuela, que sufrirá una contracción récord del 18%. Los otros países que figuran entre Venezuela y la Argentina son bastante menor envergadura en el contexto global, tanto política como económica: Dominica, Guinea Ecuatorial, Nicaragua y Sudán del Sur. En la tabla de 65 países que divulgó el Fondo entre mercados desarrollados y emergentes, se desprende claramente que el argumento de los ""shocks externos"" para explicar la recesión de la economía argentina es sólo un relato. Ningún otro país, ni emergente ni desarrollado, sufre semejante golpe en su actividad. Es más, todos tendrán un 2018 con crecimiento y en la mayoría de los casos será incluso mayor al pronóstico que había efectuado el propio FMI hace seis meses. Ni siquiera Turquía dejará de crecer este año. Esto a pesar del fuerte golpe que sufrió en agosto y que terminó impactando en otros mercados como le pasó a los activos argentinos. La economía turca terminará el año creciendo 3,5%, aunque es casi un punto menos de lo que el FMI había estimado anteriormente. El impacto por la salida de capitales emergentes a mercados desarrollados -en especial a Estados Unidos por la suba de las tasas de interés- no tuvo, evidentemente, el mismo impacto en todos lados. O, puesto de otra manera, los inversores supieron diferenciar entre las distintas economías. Así, mientras que la Argentina pasó de crecer a un ritmo de casi 4% en el primer trimestre del año a una caída que superará el 2,5%, al tiempo que proyecta la prolongación de la recesión, ya que en 2019 caería otro 1,6%. Otros mercados emergentes no sufrieron ese golpe y mantuvieron altos niveles de expansión. Filipinas, por ejemplo, terminará con una expansión de 6,5% en el año, Indonesia 5% y en América latina lidera Perú, con un aumento de 4,1%, mientras que Chile lo hará 4%. Las economías más grandes de la región crecerán menos, pero mantendrán el signo positivo en 2018: en México se espera un 2,2% y para Brasil -aún en medio de la incertidumbre electoral- un 1,4%. Pero todavía más contundente es la comparación del comportamiento económico acumulado en los últimos cinco años. El crecimiento argentino desde 2014 hasta ahora muestra una expansión de apenas 0,7% anual, un resultado extremadamente pobre. Hay muy pocos países que registran peores comportamientos en este plazo acumulado. Venezuela vuelve a encabezar la lista con una pérdida anual de 8%, Grecia también muestra una expansión de sólo 0,3% (en medio de los rescates sucesivos del FMI y la ""troika"" europea). También aparecen países desarrollados con problemas para crecer, como es el caso de Italia que también muestra una expansión de sólo 0,3% anual en cinco años. Pero volviendo al 2018, ¿por qué la Argentina termina más castigada que el resto del mundo, en un año de crecimiento notable a nivel global? Algunos de esos factores ""diferenciales"" son: – Fuertes déficit gemelos. Los inversores castigaron a la Argentina por sus fuertes desequlibrios. Con altos niveles de superávit fiscal y de cuenta corriente, la salida de capitales castigó fuertemente a la economía. El dólar subió 100%, impactando fuertemente en la inflación y afectando el poder adquisitivo de los salarios. – Desconfianza creciente de los mercados. El aumento del endeudamiento en los últimos dos años terminó alejando a los inversores que habían confiado en la nueva etapa política y económica de la Argentina. En Wall Street plantearon reiteradamente dudas sobre la verdadera capacidad del Gobierno para hacer frente a los vencimientos de deuda del año próximo, ante la imposibilidad de efectuar nuevas emisiones de bonos. El segundo acuerdo con el FMI en tres meses busca despejar esas dudas, a partir de un paquete por un total de USD 57.000 millones. – Elevada presión tributaria.  Con un gasto público que representa casi el 40% del PBI, es inevitable que la presión impositiva está entre las más altas del mundo. La consecuencia es que son pocas las empresas dispuestas a invertir en el país. Y optan por instalarse en economías vecinas, donde la carga resulta mucho menor, incluyendo los costos laboral. Para colmo, la reforma tributaria se quedó a mitad de camino y por ahora su aplicación desde este año terminó en una suba de impuestos, al revés de lo que se había planeado. – Alta incertidumbre electoral de cara al 2019. Falta un poco más de un año para las elecciones presidenciales y el escenario está totalmente abierta. La posibilidad de un regreso de la ex presidenta Cristina Kirchner es uno de los temas que siguen más de cerca los inversores. Tampoco se lo ve firme a Mauricio Macri, desgastado por la falta de resultados económicos. Y el resto del peronismo no kirchnerista aún es un gran signo de interrogación ante la ausencia de candidatos que tengan respaldo popular.",09/10/18,economia,"No fueron shocks externos: Argentina, el segundo país del mundo con mayor caída del PBI en 2018",https://www.infobae.com/economia/2018/10/09/no-fueron-shocks-externos-argentina-el-segundo-pais-del-mundo-con-mayor-caida-del-pbi-en-2018/&sa=U&ved=0ahUKEwja3_HM9JzeAhWDGJAKHTwTBkEQFggfMAI&usg=AOvVaw38VHg3k_GK-3ZB-UleDLqY
3,True,Juan Gasalla,"Las cotizaciones de los ADR, los certificados a través de los cuales las compañías argentinas cotizan en Wall Street, mostraron mayoría de números rojos este martes, con bajas más profundas para los títulos del sector financiero. Grupo Galicia (-5,3%), Banco Macro (-6,5%), BBVA Francés (-5,7%) y Banco Supervielle (-3,7%) exhibieron las mayores caídas. Las acciones argentinas retomaron el sendero bajista aun con la estabilidad en el mercado de cambios doméstico, donde, a fuerza de tasas de interés en torno al 72,6% anual según la referencia de las Letras de Liquidez (LELIQ), la divisa registró su tercera caída consecutiva, a $37,12 mayorista, y $38,18 al público. Los analistas de mercado aún observan debilidad en las principales variables de la economía argentina, mientras que el freno que la estrategia del Banco Central consiguió imponer al tipo de cambio tiene el correlato de tasas de interés tan altas que agravan el panorama recesivo de la actividad real. El panel líder Merval de ByMA (Bolsas y Mercados Argentinos) perdió un 3,1%, a 29.612 puntos, con lo que pasó a terreno negativo en 2018, a pesar de una inflación que superó el 25% desde enero. Las ventas selectivas deprimieron los precios del sector financiero. Medido en dólares, el Merval opera en los 800 puntos básicos y cerca de sus niveles más bajos del año. En divisa norteamericana, el panel líder acumula una pérdida promedio de 50,2% en 2018. Desde el análisis técnico, Jorge Fedio, de Clave Bursátil, advirtió que la Bolsa porteña ""sigue atrapada dentro de una formación triangular desde mayo al presente y que debería definir, pero no lo hace, se queda"". Acotó que ""la reciente 'salida alcista' fue frustrada. Hasta tanto no demuestra una firme 'reversión' con nueva 'salida alcista', queda fuera de recomendación"". La elevada tasa de los bonos del Tesoro de los EEUU, en torno a 3,21% anual para los títulos de deuda a 10 años, provoca la salida de fondos de acciones y bonos de economías emergentes, para posicionarse en activos considerados más seguros. En el mismo sentido, las bolsas de Nueva York operaron en terreno neutro, debido a que los rendimientos en renta fija empiezan a resultar más atractivos que aquellos de renta variable. El índice Dow Jones de Industriales negoció con baja marginal (-0,2%), en 26.430 puntos. ""Los mayores rendimientos de los Treasuries y las expectativas de aumento de las tasas afectan negativamente a los mercados bursátiles, ya que limitan las ganancias de las empresas, a los posibles dividendos para los inversores y a mayores salarios para los empleados"", resumieron desde Research for Traders. Por su parte, los bonos soberanos en el Mercado Abierto Electrónico (MAE) promediaron una ligera baja promedio del 0,1%, con un riesgo país argentino medido por el banco JP Morgan que retrocedió 10 enteros, a 659 puntos básicos. El Fondo Monetario Internacional (FMI) recortó las proyecciones de crecimiento 2018 y 2019 para los mercados emergentes debido a dificultades en Argentina, Brasil, Irán y Turquía. Para Argentina, el organismo proyecta una contracción de 2,6% este año y otro 1,6% el próximo.",09/10/18,economia,Las acciones argentinas en Wall Street retrocedieron hasta 6% y siguen cerca de los mínimos del año,https://www.infobae.com/economia/2018/10/09/las-acciones-argentinas-en-wall-street-retroceden-hasta-7-y-siguen-cerca-de-los-minimos-del-ano/&sa=U&ved=0ahUKEwja3_HM9JzeAhWDGJAKHTwTBkEQFgglMAM&usg=AOvVaw252DOxeOwrXrAaKsf-zOr7
4,True,,"De cara a fin de año, hay muy pocos sectores que proyectan una recuperación. Se espera que pocos estén más golpeados que los vinculados al consumo, que ya venía de una situación de estancamiento pronunciado incluso antes de las turbulencias cambiarias. Así se desprende del relevamiento más reciente de Kantar Worldpanel, la consultora especializada en consumo, que registró una caída de 2% en el consumo masivo durante agosto. El dato es el cuarto mes consecutivo de baja mensual, aunque la racha todavía no se comió los avances más pequeños de los primeros meses. Para los últimos meses del año, se espera un empeoramiento notable en el sector. ""Con este escenario, proyectamos una retracción del 3% y del 6% en el tercer y cuarto trimestre del año respectivamente"", explica Federico Filipponi, director comercial de Kantar Worldpanel. Frente a la escalada inflacionaria de los últimos meses (3,9% en agosto, con una expectativa del sector privado de más del 5% para septiembre) y salarios que no logran recuperar terreno perdido, los consumidores comenzaron a cambiar algunas prioridades. ""Las primeras marcas siguen siendo las más afectadas pues son las únicas que caen y lo hacen en ocho de cada 10 categorías"", comenta Filipponi. El ejecutivo distingue los refrigerados, lácteos y alimentos secos como ""los sectores donde los hogares están optando por segundas y terceras marcas con el objetivo de cuidar su presupuesto"". El otro lado de la moneda del consumo es una recuperación de los canales de mayoristas y autoservicio. Frente a un capacidad de gasto más ajustada, estos medios se volvieron más demandados en los últimos meses, aunque los canales mayoristas continúan reflejando una suba de precios más agresiva que su contraparte minorista, lo que lleva a muchos economistas a estimar que aún queda una parte importante de la devaluación que no se ha transferido a precios en las góndolas.",09/10/18,economia,Consumo: bajó 2% en agosto y se espera una caída de 6% en la última parte del año,https://www.infobae.com/economia/2018/10/09/consumo-bajo-2-en-agosto-y-se-espera-una-caida-de-6-en-la-ultima-parte-del-ano/&sa=U&ved=0ahUKEwja3_HM9JzeAhWDGJAKHTwTBkEQFggrMAQ&usg=AOvVaw1LDoBjuVATWk5DxHS1jcNT
5,True,,"Los Juegos Olímpicos de la Juventud Buenos Aires 2018 tendrán su tercera jornada de competencia con gran actividad. Habrá disciplinas para todos los gustos en las distintas sedes y se presentarán muchos atletas argentinos. La competencia continúa este  martes con más medallas y, sobre todo, muchas emociones. LOS ARGENTINOS QUE COMPETIRÁN HOY: BÁDMINTON (Tecnópolis) Mateo Delmastro cayó 2-1 ante Kettiya Keoxay (Laos) BALONCESTO 3X3 (Parque Urbano – Puerto Madero) Argentina 21-11 Indonesia (femenino – rondas preliminares) Argentina 18-13 Francia (femenino – rondas preliminares) BALONMANO DE PLAYA (Parque Sarmiento) Argentina 2-1 Portugal (masculino – rondas preliminares) Argentina 2-0 Venezuela (femenino – rondas preliminares) 16.10 Argentina – Mauricio (masculino – rondas preliminares) 17 Argentina – Hong Kong (femenino – rondas preliminares) GIMNASIA ARTÍSTICA (Centro Olímpico de la Juventud) 14.07 Olivia Araujo (Barras asimétricas – femenino, clasificación) 19.07 Fernando Espíndola (Barras paralelas – masculino, clasificación) GIMNASIA RÍTMICA (Centro Olímpico de la Juventud) 14.05 Celeste D'Aracángelo (Competencia múltiple individual, clasificación – rotación 1) 19.05 Celeste D'Aracángelo (Competencia múltiple individual, clasificación – rotación 2) HOCKEY 5 (Centro Olímpico de la Juventud) Argentina 5-2 Polonia (masculino – rondas preliminares) 17.45 Argentina – Sudáfrica (femenino – rondas preliminares) JUDO (Centro Olímpico de la Juventud) Joaquín Burgos (hasta 100 kilos – cuartos de final) NATACIÓN (Centro Olímpico de la Juventud) 18 Delfina Pignatiello (800 m estilo libre mujeres, serie rápida) 18 Delfina Dini (800 m estilo libre mujeres, serie rápida) 18.12 Julieta Lema (50 m mariposa mujeres, semifinales) 18.44 María Selene Alborzen (100 m braza mujeres, semifinales) TAEKWONDO (Centro Olímpico de la Juventud) 15.15 Ramiro Ravachino vs Wonhee Cho (Corea del Sur) (hasta 63 kilos – masculino – cuartos de final) TENIS (Buenos Aires Lawn Tennis – Parque Verde) Facundo Díaz Acosta 2-1 Jesper De Jonh (Holanda) (Singles – masculino – segunda ronda) Sebastián Báez 2-1 Nicolás Álvarez Varona (España) (Singles – masculino – segunda ronda) (Horario a confirmar) Sebastián Báez y María Lourdes Carlé vs Nicolás Álvarez Varona (Esp) y Sylvie Zund (Lic) (Dobles mixtos – primera ronda) (Horario a confirmar) Facundo Díaz Acosta y Francesca Curmi (Mal) vs Chun Hsin Tseng y Joanna Garland (Tai) VELA (Club Náutico San Isidro) 2°  Dante Cittadini y Teresa Romairone (Catamarán Nacra 15 con dos tripulantes, carrera 04) 10° Gerónimo Lutteral (Kiteboard IKA Twin Tip Racing hombres, carrera 04) Ona Romani (REPROGRAMADO) Celina Birkner Saubidet (REPROGRAMADO) Belisario Kopp (REPROGRAMADO) VÓLEY PLAYA (Parque Verde – Palermo) 16.00 Villar/Churín vs Lauren/Tiaan SEGUÍ LEYENDO: TODO SOBRE LOS JUEGOS OLÍMPICOS DE LA JUVENTUD BUENOS AIRES 2018",09/10/18,deportes-2,"Juegos Olímpicos de la Juventud, día 3: una jornada con tenis, básquet 3x3, handball de playa, hockey 5 y el debut de Pignatiello en natación",https://www.infobae.com/deportes-2/2018/10/09/juegos-olimpicos-de-la-juventud-dia-3-la-agenda-de-los-argentinos/&sa=U&ved=0ahUKEwiEteHR9JzeAhWFkJAKHdXSCMkQFggTMAA&usg=AOvVaw0p0fC-gydo2xoCIIjehV6i
6,True,,"Un video de Diego Maradona como armador de vóley se volvió viral. El ""Diez"" pasa la pelota con el hombro, la rodilla y la cabeza con una perfección que asombra. Los usuarios de Twitter reaccionaron de este modo a la publicación de Rashid (@AliRashidGarcia), un argentino que vive en Emiratos Árabes y suele compartir varios videos de Maradona. En este caso, la temática que eligió estuvo enfocada en las asistencias de Diego Maradona y bajo el hashtag AsistenciasMaradonianas publicó varios videos en Twitter. Lo cerró con el bonus track de Diego como armador de vóley. SEGUÍ LEYENDO: Maradona con Infobae: ""Con esta manga de traidores yo no vuelvo a la Selección"" Maradona con Infobae: ""A la sociedad argentina la veo dormida"" Maradona por Maradona: ""Quiero que me recuerden como el mejor diez del fútbol argentino"" Diego Maradona con Infobae: ""En la Argentina hay mucho careta que toma de la buena, los conozco porque yo tomaba con ellos""",09/10/18,deportes-2,"Hombro, rodilla y cabeza: el video viral de Diego Maradona como armador de vóley",https://www.infobae.com/deportes-2/2018/10/09/hombro-rodilla-y-cabeza-el-video-viral-de-diego-maradona-como-armador-de-voley/&sa=U&ved=0ahUKEwiEteHR9JzeAhWFkJAKHdXSCMkQtwIIGjAB&usg=AOvVaw161CuXTC9DvsoiRhz0AyJL
7,True,,"Los Juegos Olímpicos de la Juventud tienen su marca particular y eso se traslada a algunas de las 37 disciplinas que conforman esta tercera edición que se celebra en Buenos Aires hasta el 18 de octubre. Cinco de las especialidades deportivas llamaron la atención por sus innovadoras reglas o sus particulares formatos. BREAKING Sin dudas, la gran novedad. Es un baile urbano que expresa el anarquismo del cuerpo y proviene de una semilla que germinó en el hip hop. En el mundo está generando atención y fue incluido por el Comité Olímpico Internacional porque ""representa una mezcla de deportes emergentes, universales y urbanos con un atractivo juvenil significativo"". La disciplina se trata de una batalla de baile entre dos jóvenes o en equipos mixtos. Cada ronda es analizada por siete personas –cinco jueces y dos árbitros–, quienes prestan atención a la creatividad, la personalidad, la técnica, la variedad, la actuación y la musicalidad. El breaking hizo su debut en un juego olímpico y despertó la atención de todos por tratarse de la especialidad más llamativa. Argentina contó con dos representantes a nivel individual (Vale y Broly), que también participarán en equipos mixtos. ESCALADA DEPORTIVA Otra de las disciplinas que hizo su estreno en Buenos Aires. Según advirtieron desde el COI, es un adelanto de lo que vendrá en los Juegos Olímpicos de Tokio 2020. Consta de tres categorías: velocidad, bloque y dificultad. Entre hombres y mujeres, participan un total de 40 atletas trepando por las paredes ante diferentes obstáculos o propuestas en un cierto límite de tiempo. Argentina solo tuvo a una participante: Valentina Aguado, que terminó en el 6°, 7° y 10° lugar en la etapa clasificatoria de las diferentes categorías. BÁSQUET 3X3 Es el hermano ""menor"" del básquet tradicional que ya se hizo un lugar en la grilla de Tokio 2020. Solo hay un aro y dos equipos compuestos por tres participantes cada uno. El partido dura 10 minutos o culmina antes si uno de los conjuntos alcanza los 21 puntos. Con una particularidad: cada canasta suma 1 punto y el lanzamiento desde la llamada línea de tres acumula 2 puntos. En caso de haber un empate al cumplirse el tiempo límite, se juega un suplementario hasta que uno de los equipos sume 2 puntos. El combinado argentino masculino venció hasta el momento a Estonia (22-19) y Rusia (21-14). Luego enfrentará por la fase de grupos a Indonesia, Francia, Mongolia, Estados Unidos, México y Andorra. HANDBALL DE PLAYA El handball de playa es un vertiente del handball tradicional que se juega sobre la arena: son cuatro jugadores contra cuatro. El partido se divide en dos sets de 10 minutos cada uno. Los equipos son diferentes cuando se está en ofensiva y cuando deben defender. Otro de los puntos llamativos es que el partido no se define por diferencia de gol: si uno ganó el primer set y el siguiente el segundo, definen el duelo en el shoot out (contraataques). Está la posibilidad latente de que sea incluido en Tokio 2020. Argentina tiene presencia tanto en la categoría masculina como femenina. Los hombres vencieron a Croacia (2-1) y Paraguay (2-0): ahora enfrentarán a Portugal, Islas Mauricio e Italia. Las mujeres se impusieron sobre Turquía (2-0) y Paraguay (2-0). Las próximas presentaciones serán ante Venezuela, Hong-Kong y Holanda. HOCKEY 5 Es un formato reducido del hockey tradicional que se juega con cinco jugadores por lado y con un tablón de 25 centímetros en los límites de terreno que impide que la pelota salga, haciéndolo más dinámico. Se disputan dos tiempos de 10 minutos y ya tuvo su primera prueba en la edición pasada de los Juegos Olímpicos de la Juventud (Nanjinig 2014). El equipo masculino argentino superó hasta el momento a Zambia (6-2) y  Vanuatu (18-0). El cronograma indica que todavía deben toparse con Polonia, Malasia y México. Las chicas golearon a Vanuatu (21-0) y se impusieron sobre Austria (6-0). Las próximas tres fechas serán con Sudáfrica, India y Uruguay.",09/10/18,deportes-2,Las cinco disciplinas deportivas más exóticas de los Juegos Olímpicos de la Juventud,https://www.infobae.com/deportes-2/2018/10/09/las-cinco-disciplinas-deportivas-mas-exoticas-de-los-juegos-olimpicos-de-la-juventud/&sa=U&ved=0ahUKEwiEteHR9JzeAhWFkJAKHdXSCMkQFggdMAI&usg=AOvVaw3xKjwPLRXmlCag-WwL0JP5
8,True,,"Restan cinco jornadas para el final del campeonato chileno y Unión Española, comandado por Martín Palermo y su ayudante de campo Roberto Abbondanzieri, está a un punto de la zona de clasificación para la Sudamericana 2019. El cuerpo técnico argentino tiene la meta de ingresar a un certamen continental y en diciembre saber qué le deparará el futuro. Por lo pronto, el ex arquero xeneize dejó en claro su deseo de trabajar junto a Palermo en el futuro. ""La idea es que en algún momento podamos tener una oportunidad de estar en Boca trabajando"", declaró en radio Punto Boca. Igualmente, dijo que extraña el Mundo Boca pero aclaró que respeta el trabajo de Guillermo Barros Schelotto como conductor. Palermo y Abbondanzieri dirigieron anteriormente a Godoy Cruz y Arsenal de Sarandí, antes de cruzar la cordillera y probar suerte en Chile, desde 2016. Es muy claro su sueño -a futuro- de sentarse en el banco azul y oro. Siendo un experto debajo de los tres palos, el Pato se refirió a la actualidad de Boca en el rubro: ""Con (Óscar) Córdoba tuvimos la capacidad necesaria para mantenernos y no es fácil. Boca tiene buenos arqueros. Si yo fuese técnico, me quedo tranquilo con Andrada y Rossi"". De todas formas, no ninguneó a Carlos Lampe y afirmó que no fue errónea su búsqueda: al flamante guardameta xeneize lo conoce de su ex club, Huachipato. ""Cuando uno tiene competencia, el jugador levanta su nivel y eso pasará con Rossi ante la llegada de Lampe. Es un arquero con trayectoria importante, de selección. Llega para pelearle el puesto a Rossi, viene jugando, es sobrio, seguro y tiene mucha altura"", describió al boliviano. Por último, Abbondanzieri aseguró ver al conjunto del mellizo con chances de pasar a Palmeiras en las semifinales de la Libertadores y cerró: ""No sé cómo se podría sobrevivir una final de Copa con River"". SEGUÍ LEYENDO Qué dijo Lionel Scaloni sobre los lesionados de River y Boca que se bajaron a último momento de la gira de la Selección",09/10/18,deportes-2,"El ""Pato"" Abbondanzieri se postuló junto a Martín Palermo para dirigir a Boca en el futuro",https://www.infobae.com/deportes-2/2018/10/09/el-pato-abbondanzieri-se-postulo-junto-a-martin-palermo-para-dirigir-a-boca-en-el-futuro/&sa=U&ved=0ahUKEwiEteHR9JzeAhWFkJAKHdXSCMkQFggjMAM&usg=AOvVaw0OVhAAMU8pn9P_rKhmEVZO
9,True,,"Vélez y Huracán se enfrentaron por la última fecha del Torneo Clausura 2009 en el estadio José Amalfitani. La historia es conocida: el Globo llegaba con ventaja de puntos y le bastaba un empate para consagrarse campeón. Pero sobre el final, Maximiliano Moralez anotó el 1-0 definitivo para el Fortín, después de una polémica jugada en la que Joaquín Larrivey embistió a Gastón Monzón, arquero quemero. Instantes después, los balones del encuentro desaparecieron. La responsabilidad fue de los anfitriones, que necesitaban que pasaran los minutos para sellar el título. Y Ángel Cappa, técnico del conjunto de Parque Patricios, explotó: ""¡Esconden las pelotas, cagones de mierda!"". Esa situación fue recordada en ESPN por el propio Cappa, quien reconoció sentirse avergonzado cuando ve las imágenes. ""Me da una vergüenza terrible porque no tiene sentido, es una estupidez, parezco un bobo, y a lo mejor lo soy… Pero en ese momento no había pelotas, las habían escondido, y cuando dije 'por qué no nos dan las pelotas', me cargaron y reaccioné de una manera estúpida"", argumentó. El ex estratega de Huracán, que reconoció que Vélez fue un justo campeón y que se impuso por la experiencia en ese campeonato, repitió: ""No lo quiero ver más (el video) porque me da vergüenza"". SEGUÍ LEYENDO Vascos que importan sonido argentino: los hits que acompañaron el histórico triunfo de Alavés sobre Real Madrid La fuerte crítica de Ruggeri a Pavón y Armani por no viajar con la Selección El momento en el que Sebastián Coates le salva la vida a un compañero que había sufrido un violento golpe",09/10/18,deportes-2,Ángel Cappa recordó en vivo su momento de mayor vergüenza en el Vélez-Huracán de 2009,https://www.infobae.com/deportes-2/2018/10/09/angel-cappa-recordo-en-vivo-su-momento-de-mayor-verguenza-en-el-velez-huracan-de-2009/&sa=U&ved=0ahUKEwiEteHR9JzeAhWFkJAKHdXSCMkQFggpMAQ&usg=AOvVaw3zPZfL8OJwOQbw6m_KFoBk
